SMOTE+ENN,0.0009582430724835651,343,"(80, 90, 60)","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.8613138686131386, 0.8905109489051095, 0.8759124087591241, 0.8394160583941606, 0.8529411764705882]",1.0,0.0,0.8640188922284242,0.01776860812935998,0.8206521739130435,0.7247191011235955,0.8835616438356164,0.7792792792792793
KMSSMOTE+CNN,0.0033283367177381756,339,"(90, 100, 60)","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.8322981366459627, 0.8757763975155279, 0.7453416149068323, 0.7763975155279503, 0.8012422360248447]",1.0,0.0,0.8062111801242235,0.045029984994762386,0.8148148148148148,0.7899543378995434,0.8357487922705314,0.7955555555555556
KMSSMOTE+OSS,0.002546583649448249,427,"(100, 30, 80)","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.8154761904761905, 0.8682634730538922, 0.7964071856287425, 0.7724550898203593, 0.8143712574850299]",1.0,0.0,0.813394639292843,0.03156103879697169,0.8504464285714286,0.8451327433628318,0.8565022421524664,0.8444444444444444
SMOTE+TL,0.005222967017395699,313,"(70, 80, 60)","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.8395061728395061, 0.8580246913580247, 0.808641975308642, 0.8136645962732919, 0.8198757763975155]",1.0,0.0,0.8279426424353961,0.018330835137594002,0.7967667436489607,0.7818181818181819,0.8113207547169812,0.7828054298642534

